"Continent","Age Group","Year","Mental Disorder","Percent"
"South America","20-39 years",1994,"Bipolar disorder",1.71390428644217
"South America","20-39 years",1994,"Depressive disorders",5.38252568476687
"South America","20-39 years",1994,"Eating disorders",0.655106122326824
"South America","20-39 years",1994,"Schizophrenia",0.53163814100842
"South America","20-39 years",1995,"Anxiety disorders",8.02623192061591
"South America","20-39 years",1995,"Bipolar disorder",1.71434400467035
"South America","20-39 years",1995,"Depressive disorders",5.39045704221503
"South America","20-39 years",1995,"Eating disorders",0.659176412023291
"South America","20-39 years",1995,"Schizophrenia",0.531803798459995
"South America","20-39 years",1996,"Anxiety disorders",8.06508254746322
"South America","20-39 years",1996,"Bipolar disorder",1.71459573510878
"South America","20-39 years",1996,"Depressive disorders",5.40946371735045
"South America","20-39 years",1996,"Eating disorders",0.662776084968566
"South America","20-39 years",1996,"Schizophrenia",0.532000805227879
"South America","20-39 years",1997,"Anxiety disorders",8.15500777669295
"South America","20-39 years",1997,"Bipolar disorder",1.7146159532231
"South America","20-39 years",1997,"Depressive disorders",5.44234881901003
"South America","20-39 years",1997,"Eating disorders",0.667320328143389
"South America","20-39 years",1997,"Schizophrenia",0.532243374922235
"South America","20-39 years",1998,"Anxiety disorders",8.26813407475299
"South America","20-39 years",1998,"Bipolar disorder",1.71456673385076
"South America","20-39 years",1998,"Depressive disorders",5.47939003637915
"South America","20-39 years",1998,"Eating disorders",0.671701909422391
"South America","20-39 years",1998,"Schizophrenia",0.532508968370675
"South America","20-39 years",1999,"Anxiety disorders",8.37645949558504
"South America","20-39 years",1999,"Bipolar disorder",1.71454857985335
"South America","20-39 years",1999,"Depressive disorders",5.51529417029466
"South America","20-39 years",1999,"Eating disorders",0.675159016020834
"South America","20-39 years",1999,"Schizophrenia",0.532760080650684
"South America","20-39 years",2000,"Anxiety disorders",8.45220953004001
"South America","20-39 years",2000,"Bipolar disorder",1.714745130174
"South America","20-39 years",2000,"Depressive disorders",5.5406397980426
"South America","20-39 years",2000,"Eating disorders",0.678107717161524
"South America","20-39 years",2000,"Schizophrenia",0.53297843563606
"South America","20-39 years",2001,"Anxiety disorders",8.51001402159884
"South America","20-39 years",2001,"Bipolar disorder",1.7179446871215
"South America","20-39 years",2001,"Depressive disorders",5.55810453251218
"South America","20-39 years",2001,"Eating disorders",0.679454166403103
"South America","20-39 years",2001,"Schizophrenia",0.533198948432127
"South America","20-39 years",2002,"Anxiety disorders",8.57586649938466
"South America","20-39 years",2002,"Bipolar disorder",1.72514523693277
"South America","20-39 years",2002,"Depressive disorders",5.58020363013887
"South America","20-39 years",2002,"Eating disorders",0.681743300429986
"South America","20-39 years",2002,"Schizophrenia",0.533475069004539
"South America","20-39 years",2003,"Anxiety disorders",8.63838375560934
"South America","20-39 years",2003,"Bipolar disorder",1.73366618355159
"South America","20-39 years",2003,"Depressive disorders",5.59961360803087
"South America","20-39 years",2003,"Eating disorders",0.683652419117926
"South America","20-39 years",2003,"Schizophrenia",0.53378276956356
"South America","20-39 years",2004,"Anxiety disorders",8.68653812569867
"South America","20-39 years",2004,"Bipolar disorder",1.74088486747585
"South America","20-39 years",2004,"Depressive disorders",5.61417780780975
"South America","20-39 years",2004,"Eating disorders",0.686367460514716
"South America","20-39 years",2004,"Schizophrenia",0.53410299487277
"South America","20-39 years",2005,"Anxiety disorders",8.70906496042745
"South America","20-39 years",2005,"Bipolar disorder",1.74412493386725
"South America","20-39 years",2005,"Depressive disorders",5.61554882082487
"South America","20-39 years",2005,"Eating disorders",0.689530199585724
"South America","20-39 years",2005,"Schizophrenia",0.534404073945524
"South America","20-39 years",2006,"Anxiety disorders",8.68347647011797
"South America","20-39 years",2006,"Bipolar disorder",1.74463907399489
"South America","20-39 years",2006,"Depressive disorders",5.58520123096724
"South America","20-39 years",2006,"Eating disorders",0.695204713666625
"South America","20-39 years",2006,"Schizophrenia",0.534945461932338
"South America","20-39 years",2007,"Anxiety disorders",8.61423486151877
"South America","20-39 years",2007,"Bipolar disorder",1.74536801723002
"South America","20-39 years",2007,"Depressive disorders",5.51879869075714
"South America","20-39 years",2007,"Eating disorders",0.702898470392707
"South America","20-39 years",2007,"Schizophrenia",0.535848884214407
"South America","20-39 years",2008,"Anxiety disorders",8.53058212610914
"South America","20-39 years",2008,"Bipolar disorder",1.74616866378347
"South America","20-39 years",2008,"Depressive disorders",5.43779445704199
"South America","20-39 years",2008,"Eating disorders",0.712187340545142
"South America","20-39 years",2008,"Schizophrenia",0.536875778224018
"South America","20-39 years",2009,"Anxiety disorders",8.46182269173458
"South America","20-39 years",2009,"Bipolar disorder",1.74694138330159
"South America","20-39 years",2009,"Depressive disorders",5.3675834955436
"South America","20-39 years",2009,"Eating disorders",0.721585044048654
"South America","20-39 years",2009,"Schizophrenia",0.537800748515548
"South America","20-39 years",2010,"Anxiety disorders",8.43678651916371
"South America","20-39 years",2010,"Bipolar disorder",1.74750774273786
"South America","20-39 years",2010,"Depressive disorders",5.33281610289789
"South America","20-39 years",2010,"Eating disorders",0.729677888202362
"South America","20-39 years",2010,"Schizophrenia",0.538376481035629
"South America","20-39 years",2011,"Anxiety disorders",8.42998276905975
"South America","20-39 years",2011,"Bipolar disorder",1.74781696813118
"South America","20-39 years",2011,"Depressive disorders",5.33082152892684
"South America","20-39 years",2011,"Eating disorders",0.736950031063033
"South America","20-39 years",2011,"Schizophrenia",0.538669623811314
"South America","20-39 years",2012,"Anxiety disorders",8.40507658904657
"South America","20-39 years",2012,"Bipolar disorder",1.74807966595472
"South America","20-39 years",2012,"Depressive disorders",5.34214162649709
"South America","20-39 years",2012,"Eating disorders",0.74434799117211
"South America","20-39 years",2012,"Schizophrenia",0.538950934651743
"South America","20-39 years",2013,"Anxiety disorders",8.37420425559136
"South America","20-39 years",2013,"Bipolar disorder",1.74830747049331
"South America","20-39 years",2013,"Depressive disorders",5.35731322683166
"South America","20-39 years",2013,"Eating disorders",0.7517863681065
"South America","20-39 years",2013,"Schizophrenia",0.539227529665981
"South America","20-39 years",2014,"Anxiety disorders",8.34965134611484
"South America","20-39 years",2014,"Bipolar disorder",1.74854601380746
"South America","20-39 years",2014,"Depressive disorders",5.37282256948149
"South America","20-39 years",2014,"Eating disorders",0.758788901910392
"South America","20-39 years",2014,"Schizophrenia",0.539505553264581
"South America","20-39 years",2015,"Anxiety disorders",8.34382500247033
"South America","20-39 years",2015,"Bipolar disorder",1.74886362678946
"South America","20-39 years",2015,"Depressive disorders",5.38099659463964
"South America","20-39 years",2015,"Eating disorders",0.76586513865073
"South America","20-39 years",2015,"Schizophrenia",0.539814475130565
"South America","20-39 years",2016,"Anxiety disorders",8.40085016398311
"South America","20-39 years",2016,"Bipolar disorder",1.74916451693487
"South America","20-39 years",2016,"Depressive disorders",5.38558677022762
"South America","20-39 years",2016,"Eating disorders",0.773599366924411
"South America","20-39 years",2016,"Schizophrenia",0.540984048068543
"South America","20-39 years",2017,"Anxiety disorders",8.45787791237657
"South America","20-39 years",2017,"Bipolar disorder",1.74942157830777
"South America","20-39 years",2017,"Depressive disorders",5.38743859445302
"South America","20-39 years",2017,"Eating disorders",0.779400149759778
"South America","20-39 years",2017,"Schizophrenia",0.542167555578064
"South America","20-39 years",2018,"Anxiety disorders",8.47216192524213
"South America","20-39 years",2018,"Bipolar disorder",1.74953894806351
"South America","20-39 years",2018,"Depressive disorders",5.3741393893281
"South America","20-39 years",2018,"Eating disorders",0.783066919187568
"South America","20-39 years",2018,"Schizophrenia",0.542274277757992
"South America","20-39 years",2019,"Anxiety disorders",8.4961546831484
"South America","20-39 years",2019,"Bipolar disorder",1.74949989495038
"South America","20-39 years",2019,"Depressive disorders",5.34322560167443
"South America","20-39 years",2019,"Eating disorders",0.78608406419924
"South America","20-39 years",2019,"Schizophrenia",0.541833105739593
"South America","40-59 years",1990,"Anxiety disorders",8.12140049416557
"South America","40-59 years",1990,"Bipolar disorder",1.61503628580988
"South America","40-59 years",1990,"Depressive disorders",6.20615902157043
"South America","40-59 years",1990,"Eating disorders",0.10324373410339
"South America","40-59 years",1990,"Schizophrenia",0.649914515575416
"South America","40-59 years",1991,"Anxiety disorders",8.11320478221217
"South America","40-59 years",1991,"Bipolar disorder",1.61511092689351
"South America","40-59 years",1991,"Depressive disorders",6.19785491700771
"South America","40-59 years",1991,"Eating disorders",0.103825354894881
"South America","40-59 years",1991,"Schizophrenia",0.65021606249122
"South America","40-59 years",1992,"Anxiety disorders",8.10764393942032
"South America","40-59 years",1992,"Bipolar disorder",1.61517494095319
"South America","40-59 years",1992,"Depressive disorders",6.19339463610191
"South America","40-59 years",1992,"Eating disorders",0.104538532363631
"South America","40-59 years",1992,"Schizophrenia",0.650484481979462
"South America","40-59 years",1993,"Anxiety disorders",8.10437843987165
"South America","40-59 years",1993,"Bipolar disorder",1.61524222235678
"South America","40-59 years",1993,"Depressive disorders",6.19275434714528
"South America","40-59 years",1993,"Eating disorders",0.105045124139625
"South America","40-59 years",1993,"Schizophrenia",0.650717408054126
"South America","40-59 years",1994,"Anxiety disorders",8.10312398374829
"South America","40-59 years",1994,"Bipolar disorder",1.61529824851705
"South America","40-59 years",1994,"Depressive disorders",6.19729521165246
"South America","40-59 years",1994,"Eating disorders",0.105547887670596
"South America","40-59 years",1994,"Schizophrenia",0.650894963159714
"South America","40-59 years",1995,"Anxiety disorders",8.10356984136319
"South America","40-59 years",1995,"Bipolar disorder",1.61535675752101
"South America","40-59 years",1995,"Depressive disorders",6.19946376039046
"South America","40-59 years",1995,"Eating disorders",0.106210389404808
"South America","40-59 years",1995,"Schizophrenia",0.651017534630843
"South America","40-59 years",1996,"Anxiety disorders",8.1410526979723
"South America","40-59 years",1996,"Bipolar disorder",1.61539427595205
"South America","40-59 years",1996,"Depressive disorders",6.21903190312974
"South America","40-59 years",1996,"Eating disorders",0.106903774923042
"South America","40-59 years",1996,"Schizophrenia",0.651068948721438
"South America","40-59 years",1997,"Anxiety disorders",8.23183428367615
"South America","40-59 years",1997,"Bipolar disorder",1.61540896343729
"South America","40-59 years",1997,"Depressive disorders",6.25802010585953
"South America","40-59 years",1997,"Eating disorders",0.107797501670126
"South America","40-59 years",1997,"Schizophrenia",0.651074239338059
"South America","40-59 years",1998,"Anxiety disorders",8.34717021561675
"South America","40-59 years",1998,"Bipolar disorder",1.61541150637713
"South America","40-59 years",1998,"Depressive disorders",6.30610637362164
"South America","40-59 years",1998,"Eating disorders",0.108644698909465
"South America","40-59 years",1998,"Schizophrenia",0.651058760609911
"South America","40-59 years",1999,"Anxiety disorders",8.45845050312489
"South America","40-59 years",1999,"Bipolar disorder",1.61541134579384
"South America","40-59 years",1999,"Depressive disorders",6.34877131904823
"South America","40-59 years",1999,"Eating disorders",0.109477482046478
"South America","40-59 years",1999,"Schizophrenia",0.651048283105713
"South America","40-59 years",2000,"Anxiety disorders",8.53711635925739
"South America","40-59 years",2000,"Bipolar disorder",1.61544343886434
"South America","40-59 years",2000,"Depressive disorders",6.37521617871713
"South America","40-59 years",2000,"Eating disorders",0.110075859776427
"South America","40-59 years",2000,"Schizophrenia",0.651077956349919
"South America","40-59 years",2001,"Anxiety disorders",8.5962476580965
"South America","40-59 years",2001,"Bipolar disorder",1.61830906556742
"South America","40-59 years",2001,"Depressive disorders",6.39191889062018
"South America","40-59 years",2001,"Eating disorders",0.110307862058109
"South America","40-59 years",2001,"Schizophrenia",0.651144886170167
"South America","40-59 years",2002,"Anxiety disorders",8.66123145078333
"South America","40-59 years",2002,"Bipolar disorder",1.62509135122749
"South America","40-59 years",2002,"Depressive disorders",6.41133152573745
"South America","40-59 years",2002,"Eating disorders",0.110668306894544
"South America","40-59 years",2002,"Schizophrenia",0.651243412517428
"South America","40-59 years",2003,"Anxiety disorders",8.721598443686
"South America","40-59 years",2003,"Bipolar disorder",1.6331877341777
"South America","40-59 years",2003,"Depressive disorders",6.42843025978393
"South America","40-59 years",2003,"Eating disorders",0.111163186978105
"South America","40-59 years",2003,"Schizophrenia",0.651388829033428
"South America","40-59 years",2004,"Anxiety disorders",8.76663765099708
"South America","40-59 years",2004,"Bipolar disorder",1.63997741421296
"South America","40-59 years",2004,"Depressive disorders",6.43671830976449
"South America","40-59 years",2004,"Eating disorders",0.111538274775196
"South America","40-59 years",2004,"Schizophrenia",0.651593947269013
"South America","40-59 years",2005,"Anxiety disorders",8.78579096689693
"South America","40-59 years",2005,"Bipolar disorder",1.64286825673011
"South America","40-59 years",2005,"Depressive disorders",6.43683018035957
"South America","40-59 years",2005,"Eating disorders",0.112095884974962
"South America","40-59 years",2005,"Schizophrenia",0.651881970531993
"South America","40-59 years",2006,"Anxiety disorders",8.76787530907375
"South America","40-59 years",2006,"Bipolar disorder",1.6429625773424
"South America","40-59 years",2006,"Depressive disorders",6.39589229797348
"South America","40-59 years",2006,"Eating disorders",0.11297347356225
"South America","40-59 years",2006,"Schizophrenia",0.652571817000917
"South America","40-59 years",2007,"Anxiety disorders",8.72179069534369
"South America","40-59 years",2007,"Bipolar disorder",1.64312684908498
"South America","40-59 years",2007,"Depressive disorders",6.30700091784428
"South America","40-59 years",2007,"Eating disorders",0.114344726314519
"South America","40-59 years",2007,"Schizophrenia",0.653763127115168
"South America","40-59 years",2008,"Anxiety disorders",8.66633040441908
"South America","40-59 years",2008,"Bipolar disorder",1.64330773011464
"South America","40-59 years",2008,"Depressive disorders",6.20127224608864
"South America","40-59 years",2008,"Eating disorders",0.115797131149634
"South America","40-59 years",2008,"Schizophrenia",0.655122229511785
"South America","40-59 years",2009,"Anxiety disorders",8.62054167905585
"South America","40-59 years",2009,"Bipolar disorder",1.64348148701084
"South America","40-59 years",2009,"Depressive disorders",6.11017995788871
"South America","40-59 years",2009,"Eating disorders",0.117483832120209
"South America","40-59 years",2009,"Schizophrenia",0.656324583915582
"South America","40-59 years",2010,"Anxiety disorders",8.60337800994386
"South America","40-59 years",2010,"Bipolar disorder",1.6436054969818
"South America","40-59 years",2010,"Depressive disorders",6.06458950836489
"South America","40-59 years",2010,"Eating disorders",0.118973589128782
"South America","40-59 years",2010,"Schizophrenia",0.657033702398548
"South America","40-59 years",2011,"Anxiety disorders",8.58245941484808
"South America","40-59 years",2011,"Bipolar disorder",1.6436463267264
"South America","40-59 years",2011,"Depressive disorders",6.05684459130139
"South America","40-59 years",2011,"Eating disorders",0.120501505982615
"South America","40-59 years",2011,"Schizophrenia",0.657358777512007
"South America","40-59 years",2012,"Anxiety disorders",8.52835542800813
"South America","40-59 years",2012,"Bipolar disorder",1.64365226810528
"South America","40-59 years",2012,"Depressive disorders",6.05395853140609
"South America","40-59 years",2012,"Eating disorders",0.122516305564149
"South America","40-59 years",2012,"Schizophrenia",0.657641081328817
"South America","40-59 years",2013,"Anxiety disorders",8.46397052634767
"South America","40-59 years",2013,"Bipolar disorder",1.6436396846041
"South America","40-59 years",2013,"Depressive disorders",6.05538728149287
"South America","40-59 years",2013,"Eating disorders",0.124272404633159
"South America","40-59 years",2013,"Schizophrenia",0.657885403705081
"South America","40-59 years",2014,"Anxiety disorders",8.41224077568593
"South America","40-59 years",2014,"Bipolar disorder",1.64364912662637
"South America","40-59 years",2014,"Depressive disorders",6.05639143896241
"South America","40-59 years",2014,"Eating disorders",0.125787684700014
"South America","40-59 years",2014,"Schizophrenia",0.658110639401641
"South America","40-59 years",2015,"Anxiety disorders",8.39611759201503
"South America","40-59 years",2015,"Bipolar disorder",1.64369565570546
"South America","40-59 years",2015,"Depressive disorders",6.05470133148759
"South America","40-59 years",2015,"Eating disorders",0.127072431226244
"South America","40-59 years",2015,"Schizophrenia",0.658315990982128
"South America","40-59 years",2016,"Anxiety disorders",8.44570735616585
"South America","40-59 years",2016,"Bipolar disorder",1.64376535539869
"South America","40-59 years",2016,"Depressive disorders",6.05248231739412
"South America","40-59 years",2016,"Eating disorders",0.12875759659141
"South America","40-59 years",2016,"Schizophrenia",0.658953379408182
"South America","40-59 years",2017,"Anxiety disorders",8.49485141328518
"South America","40-59 years",2017,"Bipolar disorder",1.64384129503028
"South America","40-59 years",2017,"Depressive disorders",6.04945127522538
"South America","40-59 years",2017,"Eating disorders",0.12978066429222
"South America","40-59 years",2017,"Schizophrenia",0.659554033929524
"South America","40-59 years",2018,"Anxiety disorders",8.50556061676732
"South America","40-59 years",2018,"Bipolar disorder",1.64388019504251
"South America","40-59 years",2018,"Depressive disorders",6.04375972133865
"South America","40-59 years",2018,"Eating disorders",0.130516942169777
"South America","40-59 years",2018,"Schizophrenia",0.659497365959189
"South America","40-59 years",2019,"Anxiety disorders",8.51768302657656
"South America","40-59 years",2019,"Bipolar disorder",1.64388165120165
"South America","40-59 years",2019,"Depressive disorders",6.03271304637388
"South America","40-59 years",2019,"Eating disorders",0.131132416260469
"South America","40-59 years",2019,"Schizophrenia",0.65906551958967
"South America","60-79 years",1990,"Anxiety disorders",1.69358687731158
"South America","60-79 years",1990,"Bipolar disorder",0.287535729827553
"South America","60-79 years",1990,"Depressive disorders",1.54110748924773
"South America","60-79 years",1990,"Eating disorders",0
"South America","60-79 years",1990,"Schizophrenia",0.0954778846601925
"South America","60-79 years",1991,"Anxiety disorders",1.69083139999446
"South America","60-79 years",1991,"Bipolar disorder",0.287553796210876
"South America","60-79 years",1991,"Depressive disorders",1.53946327196166
"South America","60-79 years",1991,"Eating disorders",0
"South America","60-79 years",1991,"Schizophrenia",0.0955074527027655
"South America","60-79 years",1992,"Anxiety disorders",1.68852054946593
"South America","60-79 years",1992,"Bipolar disorder",0.28736993596864
"South America","60-79 years",1992,"Depressive disorders",1.53797690137139
"South America","60-79 years",1992,"Eating disorders",0
"South America","60-79 years",1992,"Schizophrenia",0.0954610864797051
"South America","60-79 years",1993,"Anxiety disorders",1.68700603923574
"South America","60-79 years",1993,"Bipolar disorder",0.287177465652552
"South America","60-79 years",1993,"Depressive disorders",1.53737707850956
"South America","60-79 years",1993,"Eating disorders",0
"South America","60-79 years",1993,"Schizophrenia",0.0954053044254703
"South America","60-79 years",1994,"Anxiety disorders",1.68603456840125
"South America","60-79 years",1994,"Bipolar disorder",0.286919924720488
"South America","60-79 years",1994,"Depressive disorders",1.53727049431458
"South America","60-79 years",1994,"Eating disorders",0
"South America","60-79 years",1994,"Schizophrenia",0.095314725700658
"South America","60-79 years",1995,"Anxiety disorders",1.68543248863455
"South America","60-79 years",1995,"Bipolar disorder",0.286563030593352
"South America","60-79 years",1995,"Depressive disorders",1.53708731819758
"South America","60-79 years",1995,"Eating disorders",0
"South America","60-79 years",1995,"Schizophrenia",0.0951755080858253
"South America","60-79 years",1996,"Anxiety disorders",1.68945237992522
"South America","60-79 years",1996,"Bipolar disorder",0.286152566563938
"South America","60-79 years",1996,"Depressive disorders",1.53968925383426
"South America","60-79 years",1996,"Eating disorders",0
"South America","60-79 years",1996,"Schizophrenia",0.095023947083235
"South America","60-79 years",1997,"Anxiety disorders",1.69982329718802
"South America","60-79 years",1997,"Bipolar disorder",0.285688127270404
"South America","60-79 years",1997,"Depressive disorders",1.5450320325038
"South America","60-79 years",1997,"Eating disorders",0
"South America","60-79 years",1997,"Schizophrenia",0.0948809176894362
"South America","60-79 years",1998,"Anxiety disorders",1.7131777512863
"South America","60-79 years",1998,"Bipolar disorder",0.285236768124247
"South America","60-79 years",1998,"Depressive disorders",1.55220016970933
"South America","60-79 years",1998,"Eating disorders",0
"South America","60-79 years",1998,"Schizophrenia",0.0947513285065577
"South America","60-79 years",1999,"Anxiety disorders",1.72600267844176
"South America","60-79 years",1999,"Bipolar disorder",0.28482070664072
"South America","60-79 years",1999,"Depressive disorders",1.55852843469808
"South America","60-79 years",1999,"Eating disorders",0
"South America","60-79 years",1999,"Schizophrenia",0.09463328271677
"South America","60-79 years",2000,"Anxiety disorders",1.7347560321499
"South America","60-79 years",2000,"Bipolar disorder",0.284463752795903
"South America","60-79 years",2000,"Depressive disorders",1.56213045956746
"South America","60-79 years",2000,"Eating disorders",0
"South America","60-79 years",2000,"Schizophrenia",0.0945183031094969
"South America","60-79 years",2001,"Anxiety disorders",1.74066103144759
"South America","60-79 years",2001,"Bipolar disorder",0.284713944316861
"South America","60-79 years",2001,"Depressive disorders",1.56446525437128
"South America","60-79 years",2001,"Eating disorders",0
"South America","60-79 years",2001,"Schizophrenia",0.0943589490268362
"South America","60-79 years",2002,"Anxiety disorders",1.74779409273921
"South America","60-79 years",2002,"Bipolar disorder",0.286170118171052
"South America","60-79 years",2002,"Depressive disorders",1.56742072564542
"South America","60-79 years",2002,"Eating disorders",0
"South America","60-79 years",2002,"Schizophrenia",0.0943014670553379
"South America","60-79 years",2003,"Anxiety disorders",1.75423179508803
"South America","60-79 years",2003,"Bipolar disorder",0.287902418365813
"South America","60-79 years",2003,"Depressive disorders",1.56984573888585
"South America","60-79 years",2003,"Eating disorders",0
"South America","60-79 years",2003,"Schizophrenia",0.094240958709941
"South America","60-79 years",2004,"Anxiety disorders",1.75912619019946
"South America","60-79 years",2004,"Bipolar disorder",0.2893988842192
"South America","60-79 years",2004,"Depressive disorders",1.57096557816943
"South America","60-79 years",2004,"Eating disorders",0
"South America","60-79 years",2004,"Schizophrenia",0.0942290002832687
"South America","60-79 years",2005,"Anxiety disorders",1.76149212342843
"South America","60-79 years",2005,"Bipolar disorder",0.290086230986543
"South America","60-79 years",2005,"Depressive disorders",1.56987705477157
"South America","60-79 years",2005,"Eating disorders",0
"South America","60-79 years",2005,"Schizophrenia",0.0942924382959154
"South America","60-79 years",2006,"Anxiety disorders",1.76012137795349
"South America","60-79 years",2006,"Bipolar disorder",0.290158740992972
"South America","60-79 years",2006,"Depressive disorders",1.56173640343982
"South America","60-79 years",2006,"Eating disorders",0
"South America","60-79 years",2006,"Schizophrenia",0.0944759085245311
"South America","60-79 years",2007,"Anxiety disorders",1.75593171884811
"South America","60-79 years",2007,"Bipolar disorder",0.290230983003769
"South America","60-79 years",2007,"Depressive disorders",1.54605100563748
"South America","60-79 years",2007,"Eating disorders",0
"South America","60-79 years",2007,"Schizophrenia",0.0947708827204305
"South America","60-79 years",2008,"Anxiety disorders",1.75116784702552
"South America","60-79 years",2008,"Bipolar disorder",0.290475025487531
"South America","60-79 years",2008,"Depressive disorders",1.52732910795927
"South America","60-79 years",2008,"Eating disorders",0
"South America","60-79 years",2008,"Schizophrenia",0.0951870046693403
"South America","60-79 years",2009,"Anxiety disorders",1.74756058974251
"South America","60-79 years",2009,"Bipolar disorder",0.290789785996861
"South America","60-79 years",2009,"Depressive disorders",1.51174349702134
"South America","60-79 years",2009,"Eating disorders",0
"South America","60-79 years",2009,"Schizophrenia",0.0956174504821904
"South America","60-79 years",2010,"Anxiety disorders",1.7466194073883
"South America","60-79 years",2010,"Bipolar disorder",0.290988004524822
"South America","60-79 years",2010,"Depressive disorders",1.50427361997317
"South America","60-79 years",2010,"Eating disorders",0
"South America","60-79 years",2010,"Schizophrenia",0.095908964510132
"South America","60-79 years",2011,"Anxiety disorders",1.7460210836049
"South America","60-79 years",2011,"Bipolar disorder",0.291291041017217
"South America","60-79 years",2011,"Depressive disorders",1.50197687439133
"South America","60-79 years",2011,"Eating disorders",0
"South America","60-79 years",2011,"Schizophrenia",0.0961785847052256
"South America","60-79 years",2012,"Anxiety disorders",1.74227104995056
"South America","60-79 years",2012,"Bipolar disorder",0.29161869344858
"South America","60-79 years",2012,"Depressive disorders",1.49972682843215
"South America","60-79 years",2012,"Eating disorders",0
"South America","60-79 years",2012,"Schizophrenia",0.0964710643539605
"South America","60-79 years",2013,"Anxiety disorders",1.73736777438635
"South America","60-79 years",2013,"Bipolar disorder",0.291910800408739
"South America","60-79 years",2013,"Depressive disorders",1.49707116766339
"South America","60-79 years",2013,"Eating disorders",0
"South America","60-79 years",2013,"Schizophrenia",0.0967436751848658
"South America","60-79 years",2014,"Anxiety disorders",1.73342906317421
"South America","60-79 years",2014,"Bipolar disorder",0.292147393816288
"South America","60-79 years",2014,"Depressive disorders",1.4945001460782
"South America","60-79 years",2014,"Eating disorders",0
"South America","60-79 years",2014,"Schizophrenia",0.0969707533557679
"South America","60-79 years",2015,"Anxiety disorders",1.73267274635011
"South America","60-79 years",2015,"Bipolar disorder",0.292403438284216
"South America","60-79 years",2015,"Depressive disorders",1.49250375035681
"South America","60-79 years",2015,"Eating disorders",0
"South America","60-79 years",2015,"Schizophrenia",0.0971808877009686
"South America","60-79 years",2016,"Anxiety disorders",1.73763073833172
"South America","60-79 years",2016,"Bipolar disorder",0.292521997194912
"South America","60-79 years",2016,"Depressive disorders",1.49048073201014
"South America","60-79 years",2016,"Eating disorders",0
"South America","60-79 years",2016,"Schizophrenia",0.0973809387674468
"South America","60-79 years",2017,"Anxiety disorders",1.74252864213328
"South America","60-79 years",2017,"Bipolar disorder",0.292653811673653
"South America","60-79 years",2017,"Depressive disorders",1.48908099755971
"South America","60-79 years",2017,"Eating disorders",0
"South America","60-79 years",2017,"Schizophrenia",0.0975568826276612
"South America","60-79 years",2018,"Anxiety disorders",1.74412565813666
"South America","60-79 years",2018,"Bipolar disorder",0.292697082627135
"South America","60-79 years",2018,"Depressive disorders",1.4905747609108
"South America","60-79 years",2018,"Eating disorders",0
"South America","60-79 years",2018,"Schizophrenia",0.0975560739981017
"South America","60-79 years",2019,"Anxiety disorders",1.7467119133942
"South America","60-79 years",2019,"Bipolar disorder",0.292689544069967
"South America","60-79 years",2019,"Depressive disorders",1.49407034927333
"South America","60-79 years",2019,"Eating disorders",0
"South America","60-79 years",2019,"Schizophrenia",0.0974472820933711
"South America","80+ years",1990,"Anxiety disorders",1.23205798920916
"South America","80+ years",1990,"Bipolar disorder",0.131775788564703
"South America","80+ years",1990,"Depressive disorders",1.44384781205897
"South America","80+ years",1990,"Eating disorders",0
"South America","80+ years",1990,"Schizophrenia",0.0340410336862459
"South America","80+ years",1991,"Anxiety disorders",1.22882522979479
"South America","80+ years",1991,"Bipolar disorder",0.131391814296106
"South America","80+ years",1991,"Depressive disorders",1.4466744741613
"South America","80+ years",1991,"Eating disorders",0
"South America","80+ years",1991,"Schizophrenia",0.0338967837266347
"South America","80+ years",1992,"Anxiety disorders",1.22622370898475
"South America","80+ years",1992,"Bipolar disorder",0.131031015952591
"South America","80+ years",1992,"Depressive disorders",1.44822362929015
"South America","80+ years",1992,"Eating disorders",0
"South America","80+ years",1992,"Schizophrenia",0.0337736934196975
"South America","80+ years",1993,"Anxiety disorders",1.22437650993541
"South America","80+ years",1993,"Bipolar disorder",0.13071946096792
"South America","80+ years",1993,"Depressive disorders",1.44984631207559
"South America","80+ years",1993,"Eating disorders",0
"South America","80+ years",1993,"Schizophrenia",0.0336800517246699
"South America","80+ years",1994,"Anxiety disorders",1.22289099275435
"South America","80+ years",1994,"Bipolar disorder",0.130437496382126
"South America","80+ years",1994,"Depressive disorders",1.45084903329949
"South America","80+ years",1994,"Eating disorders",0
"South America","80+ years",1994,"Schizophrenia",0.0336051995788606
"South America","80+ years",1995,"Anxiety disorders",1.22139383830268
"South America","80+ years",1995,"Bipolar disorder",0.130164093508163
"South America","80+ years",1995,"Depressive disorders",1.45122433149011
"South America","80+ years",1995,"Eating disorders",0
"South America","80+ years",1995,"Schizophrenia",0.033538245014987
"South America","80+ years",1996,"Anxiety disorders",1.22213291160455
"South America","80+ years",1996,"Bipolar disorder",0.129997899333776
"South America","80+ years",1996,"Depressive disorders",1.45147908936819
"South America","80+ years",1996,"Eating disorders",0
"South America","80+ years",1996,"Schizophrenia",0.0335474100930599
"South America","80+ years",1997,"Anxiety disorders",1.22546458845909
"South America","80+ years",1997,"Bipolar disorder",0.129875011693344
"South America","80+ years",1997,"Depressive disorders",1.45106268544083
"South America","80+ years",1997,"Eating disorders",0
"South America","80+ years",1997,"Schizophrenia",0.0336167544492256
"South America","80+ years",1998,"Anxiety disorders",1.23000573184051
